"type","name","file","start_line","end_line","simple_name"
"Class","clusterManagerNode","/home/runner/work/redis/redis/src/redis-cli.c",3745,3769,"clusterManagerNode"
"Class","clusterManager","/home/runner/work/redis/redis/src/redis-cli.c",3736,3739,"clusterManager"
"Class","helpEntry","/home/runner/work/redis/redis/src/redis-cli.c",433,440,"(unnamed class/struct/union)"
"Class","helpEntry","/home/runner/work/redis/redis/src/redis-cli.c",433,440,"helpEntry"
"Class","helpEntry","/home/runner/work/redis/redis/src/redis-cli.c",433,441,"(unnamed class/struct/union)"
"Class","helpEntry","/home/runner/work/redis/redis/src/redis-cli.c",433,441,"helpEntry"
"Class","pref","/home/runner/work/redis/redis/src/redis-cli.c",273,274,"pref"
"Class","clusterManagerCommand","/home/runner/work/redis/redis/src/redis-cli.c",172,191,"clusterManagerCommand"
"Class","lpFingArgs","/home/runner/work/redis/redis/src/t_hash.c",314,320,"lpFingArgs"
"Class","HashTypeSetEx","/home/runner/work/redis/redis/src/t_hash.c",196,212,"HashTypeSetEx"
"Class","OnFieldExpireCtx","/home/runner/work/redis/redis/src/t_hash.c",123,125,"OnFieldExpireCtx"
"Class","CommonEntry","/home/runner/work/redis/redis/src/listpack.h",29,34,"(unnamed class/struct/union)"
"Class","CommonEntry","/home/runner/work/redis/redis/src/listpack.h",29,34,"listpackEntry"
"Class","CommonEntry","/home/runner/work/redis/redis/src/listpack.h",29,34,"CommonEntry"
"Class","CommonEntry","/home/runner/work/redis/redis/src/listpack.h",29,35,"(unnamed class/struct/union)"
"Class","CommonEntry","/home/runner/work/redis/redis/src/listpack.h",29,35,"listpackEntry"
"Class","CommonEntry","/home/runner/work/redis/redis/src/listpack.h",29,35,"CommonEntry"
"Class","CommonEntry","/home/runner/work/redis/redis/src/listpack.h",29,42,"(unnamed class/struct/union)"
"Class","CommonEntry","/home/runner/work/redis/redis/src/listpack.h",29,42,"listpackEntry"
"Class","CommonEntry","/home/runner/work/redis/redis/src/listpack.h",29,42,"CommonEntry"
"Class","setopsrc","/home/runner/work/redis/redis/src/t_set.c",1342,1344,"setopsrc"
"Class","commandListFilter","/home/runner/work/redis/redis/src/server.c",5609,5618,"(unnamed class/struct/union)"
"Class","commandListFilter","/home/runner/work/redis/redis/src/server.c",5609,5618,"commandListFilter"
"Class","commandListFilter","/home/runner/work/redis/redis/src/server.c",5609,5619,"(unnamed class/struct/union)"
"Class","commandListFilter","/home/runner/work/redis/redis/src/server.c",5609,5619,"commandListFilter"
"Class","replyFlagNames","/home/runner/work/redis/redis/src/server.c",5081,5083,"replyFlagNames"
"Class","extendedStringArgs","/home/runner/work/redis/redis/src/t_string.c",245,250,"(unnamed class/struct/union)"
"Class","extendedStringArgs","/home/runner/work/redis/redis/src/t_string.c",245,250,"extendedStringArgs"
"Class","extendedStringArgs","/home/runner/work/redis/redis/src/t_string.c",245,251,"(unnamed class/struct/union)"
"Class","extendedStringArgs","/home/runner/work/redis/redis/src/t_string.c",245,251,"extendedStringArgs"
"Class","streamAckDelArgs","/home/runner/work/redis/redis/src/t_stream.c",716,719,"(unnamed class/struct/union)"
"Class","streamAckDelArgs","/home/runner/work/redis/redis/src/t_stream.c",716,719,"streamAckDelArgs"
"Class","streamAckDelArgs","/home/runner/work/redis/redis/src/t_stream.c",716,720,"(unnamed class/struct/union)"
"Class","streamAckDelArgs","/home/runner/work/redis/redis/src/t_stream.c",716,720,"streamAckDelArgs"
"Class","streamAddTrimArgs","/home/runner/work/redis/redis/src/t_stream.c",691,709,"(unnamed class/struct/union)"
"Class","streamAddTrimArgs","/home/runner/work/redis/redis/src/t_stream.c",691,709,"streamAddTrimArgs"
"Class","streamAddTrimArgs","/home/runner/work/redis/redis/src/t_stream.c",691,710,"(unnamed class/struct/union)"
"Class","streamAddTrimArgs","/home/runner/work/redis/redis/src/t_stream.c",691,710,"streamAddTrimArgs"
"Class","bcastState","/home/runner/work/redis/redis/src/tracking.c",35,37,"bcastState"
"Class","zrange_result_handler","/home/runner/work/redis/redis/src/t_zset.c",3066,3077,"zrange_result_handler"
"Class","zsetopval","/home/runner/work/redis/redis/src/t_zset.c",2177,2184,"(unnamed class/struct/union)"
"Class","zsetopval","/home/runner/work/redis/redis/src/t_zset.c",2177,2184,"zsetopval"
"Class","zsetopval","/home/runner/work/redis/redis/src/t_zset.c",2177,2185,"(unnamed class/struct/union)"
"Class","zsetopval","/home/runner/work/redis/redis/src/t_zset.c",2177,2185,"zsetopval"
"Class","zsetopsrc","/home/runner/work/redis/redis/src/t_zset.c",2126,2162,"(unnamed class/struct/union)"
"Class","zsetopsrc","/home/runner/work/redis/redis/src/t_zset.c",2126,2162,"zsetopsrc"
"Class","zsetopsrc","/home/runner/work/redis/redis/src/t_zset.c",2126,2163,"(unnamed class/struct/union)"
"Class","zsetopsrc","/home/runner/work/redis/redis/src/t_zset.c",2126,2163,"zsetopsrc"
"Class","_iterzset","/home/runner/work/redis/redis/src/t_zset.c",2152,2160,"_iterzset"
"Class","_iterset","/home/runner/work/redis/redis/src/t_zset.c",2135,2148,"_iterset"
"Class","SHA256_CTX","/home/runner/work/redis/redis/src/sha256.h",23,27,"(unnamed class/struct/union)"
"Class","SHA256_CTX","/home/runner/work/redis/redis/src/sha256.h",23,27,"SHA256_CTX"
"Class","SHA256_CTX","/home/runner/work/redis/redis/src/sha256.h",23,28,"(unnamed class/struct/union)"
"Class","SHA256_CTX","/home/runner/work/redis/redis/src/sha256.h",23,28,"SHA256_CTX"
"Class","zlentry","/home/runner/work/redis/redis/src/ziplist.c",283,299,"zlentry"
"Class","used_memory_entry","/home/runner/work/redis/redis/src/zmalloc.c",85,87,"used_memory_entry"
"Class","timer_data_t","/home/runner/work/redis/redis/tests/modules/blockonkeys.c",139,141,"(unnamed class/struct/union)"
"Class","timer_data_t","/home/runner/work/redis/redis/tests/modules/blockonkeys.c",139,141,"timer_data_t"
"Class","timer_data_t","/home/runner/work/redis/redis/tests/modules/blockonkeys.c",139,142,"(unnamed class/struct/union)"
"Class","timer_data_t","/home/runner/work/redis/redis/tests/modules/blockonkeys.c",139,142,"timer_data_t"
"Class","fsl_t","/home/runner/work/redis/redis/tests/modules/blockonkeys.c",17,19,"(unnamed class/struct/union)"
"Class","fsl_t","/home/runner/work/redis/redis/tests/modules/blockonkeys.c",17,19,"fsl_t"
"Class","fsl_t","/home/runner/work/redis/redis/tests/modules/blockonkeys.c",17,20,"(unnamed class/struct/union)"
"Class","fsl_t","/home/runner/work/redis/redis/tests/modules/blockonkeys.c",17,20,"fsl_t"
"Class","WaitAndDoRMCallCtx","/home/runner/work/redis/redis/tests/modules/blockedclient.c",387,390,"WaitAndDoRMCallCtx"
"Class","ThreadedAsyncRMCallCtx","/home/runner/work/redis/redis/tests/modules/blockedclient.c",327,329,"ThreadedAsyncRMCallCtx"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/blockedclient.c",98,102,"(unnamed class/struct/union)"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/blockedclient.c",98,102,"bg_call_data"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/blockedclient.c",98,113,"(unnamed class/struct/union)"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/blockedclient.c",98,113,"bg_call_data"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/blockedclient.c",98,114,"(unnamed class/struct/union)"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/blockedclient.c",98,114,"bg_call_data"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/blockedclient.c",110,102,"(unnamed class/struct/union)"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/blockedclient.c",110,102,"bg_call_data"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/blockedclient.c",110,113,"(unnamed class/struct/union)"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/blockedclient.c",110,113,"bg_call_data"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/blockedclient.c",110,114,"(unnamed class/struct/union)"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/blockedclient.c",110,114,"bg_call_data"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/usercall.c",98,102,"(unnamed class/struct/union)"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/usercall.c",98,102,"bg_call_data"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/usercall.c",98,113,"(unnamed class/struct/union)"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/usercall.c",98,113,"bg_call_data"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/usercall.c",98,114,"(unnamed class/struct/union)"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/usercall.c",98,114,"bg_call_data"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/usercall.c",110,102,"(unnamed class/struct/union)"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/usercall.c",110,102,"bg_call_data"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/usercall.c",110,113,"(unnamed class/struct/union)"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/usercall.c",110,113,"bg_call_data"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/usercall.c",110,114,"(unnamed class/struct/union)"
"Class","bg_call_data","/home/runner/work/redis/redis/tests/modules/usercall.c",110,114,"bg_call_data"
"Class","FragObject","/home/runner/work/redis/redis/tests/modules/defragtest.c",12,15,"FragObject"
"Class","MemBlock","/home/runner/work/redis/redis/tests/modules/datatype2.c",99,101,"MemBlock"
"Class","BlockPrivdata","/home/runner/work/redis/redis/tests/modules/blockonbackground.c",10,15,"(unnamed class/struct/union)"
"Class","BlockPrivdata","/home/runner/work/redis/redis/tests/modules/blockonbackground.c",10,15,"BlockPrivdata"
"Class","BlockPrivdata","/home/runner/work/redis/redis/tests/modules/blockonbackground.c",10,16,"(unnamed class/struct/union)"
"Class","BlockPrivdata","/home/runner/work/redis/redis/tests/modules/blockonbackground.c",10,16,"BlockPrivdata"
"Class","MemAllocObject","/home/runner/work/redis/redis/tests/modules/datatype2.c",86,89,"MemAllocObject"
"Class","DataType","/home/runner/work/redis/redis/tests/modules/datatype.c",21,23,"(unnamed class/struct/union)"
"Class","DataType","/home/runner/work/redis/redis/tests/modules/datatype.c",21,23,"DataType"
"Class","DataType","/home/runner/work/redis/redis/tests/modules/datatype.c",21,24,"(unnamed class/struct/union)"
"Class","DataType","/home/runner/work/redis/redis/tests/modules/datatype.c",21,24,"DataType"
"Class","EventElement","/home/runner/work/redis/redis/tests/modules/hooks.c",30,33,"EventElement"
"Class","udt_t","/home/runner/work/redis/redis/tests/modules/mallocsize.c",22,28,"(unnamed class/struct/union)"
"Class","udt_t","/home/runner/work/redis/redis/tests/modules/mallocsize.c",22,28,"udt_t"
"Class","udt_t","/home/runner/work/redis/redis/tests/modules/mallocsize.c",22,29,"(unnamed class/struct/union)"
"Class","udt_t","/home/runner/work/redis/redis/tests/modules/mallocsize.c",22,29,"udt_t"
"Class","raw_t","/home/runner/work/redis/redis/tests/modules/mallocsize.c",17,19,"(unnamed class/struct/union)"
"Class","raw_t","/home/runner/work/redis/redis/tests/modules/mallocsize.c",17,19,"raw_t"
"Class","raw_t","/home/runner/work/redis/redis/tests/modules/mallocsize.c",17,20,"(unnamed class/struct/union)"
"Class","raw_t","/home/runner/work/redis/redis/tests/modules/mallocsize.c",17,20,"raw_t"
"Class","KeySpace_EventPostNotificationCtx","/home/runner/work/redis/redis/tests/modules/postnotifications.c",178,180,"KeySpace_EventPostNotificationCtx"
"Class","scan_key_pd","/home/runner/work/redis/redis/tests/modules/scan.c",49,51,"(unnamed class/struct/union)"
"Class","scan_key_pd","/home/runner/work/redis/redis/tests/modules/scan.c",49,51,"scan_key_pd"
"Class","scan_key_pd","/home/runner/work/redis/redis/tests/modules/scan.c",49,52,"(unnamed class/struct/union)"
"Class","scan_key_pd","/home/runner/work/redis/redis/tests/modules/scan.c",49,52,"scan_key_pd"
"Class","scan_strings_pd","/home/runner/work/redis/redis/tests/modules/scan.c",7,8,"(unnamed class/struct/union)"
"Class","scan_strings_pd","/home/runner/work/redis/redis/tests/modules/scan.c",7,8,"scan_strings_pd"
"Class","scan_strings_pd","/home/runner/work/redis/redis/tests/modules/scan.c",7,9,"(unnamed class/struct/union)"
"Class","scan_strings_pd","/home/runner/work/redis/redis/tests/modules/scan.c",7,9,"scan_strings_pd"
"Class","LazyFreeLinkObject","/home/runner/work/redis/redis/tests/modules/test_lazyfree.c",18,20,"LazyFreeLinkObject"
"Class","LazyFreeLinkNode","/home/runner/work/redis/redis/tests/modules/test_lazyfree.c",13,15,"LazyFreeLinkNode"
"Class","zset_delall_data","/home/runner/work/redis/redis/tests/modules/zset.c",73,77,"(unnamed class/struct/union)"
"Class","zset_delall_data","/home/runner/work/redis/redis/tests/modules/zset.c",73,77,"zset_delall_data"
"Class","zset_delall_data","/home/runner/work/redis/redis/tests/modules/zset.c",73,78,"(unnamed class/struct/union)"
"Class","zset_delall_data","/home/runner/work/redis/redis/tests/modules/zset.c",73,78,"zset_delall_data"
"UserType","lldiv_t","/usr/x86_64-linux-gnu/include/stdlib.h",78,80,"lldiv_t"
"UserType","lldiv_t","/usr/x86_64-linux-gnu/include/stdlib.h",78,80,"(unnamed class/struct/union)"
"UserType","lldiv_t","/usr/x86_64-linux-gnu/include/stdlib.h",78,81,"lldiv_t"
"UserType","lldiv_t","/usr/x86_64-linux-gnu/include/stdlib.h",78,81,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/include/c++/13/bits/basic_string.h",205,207,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",396,398,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",396,398,"RedisModuleCommandHistoryEntry"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",396,399,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",396,399,"RedisModuleCommandHistoryEntry"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",401,447,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",401,447,"RedisModuleCommandKeySpec"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",401,448,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",401,448,"RedisModuleCommandKeySpec"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",405,2507,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",406,2498,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",410,2506,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",420,2532,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",421,2522,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",435,2531,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",450,454,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",450,454,"RedisModuleCommandInfoVersion"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",450,455,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",450,455,"RedisModuleCommandInfoVersion"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",466,480,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",466,480,"RedisModuleCommandInfo"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",466,481,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",466,481,"RedisModuleCommandInfo"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",2495,2507,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",2496,2498,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",2500,2506,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",2510,2532,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",2513,2522,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/src/redismodule.h",2524,2531,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/lib/gcc/x86_64-linux-gnu/13/include/stddef.h",425,427,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/lib/gcc/x86_64-linux-gnu/13/include/stddef.h",425,427,"max_align_t"
"UserType","(unnamed class/struct/union)","/usr/lib/gcc/x86_64-linux-gnu/13/include/stddef.h",425,436,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/lib/gcc/x86_64-linux-gnu/13/include/stddef.h",425,436,"max_align_t"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/deps/fpconv/fpconv_dtoa.c",77,79,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/types.h",155,39,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/types.h",155,39,"__fsid_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/types.h",155,39,"fsid_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/types.h",155,155,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/types.h",155,155,"__fsid_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/types.h",155,155,"fsid_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/stdlib.h",60,62,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/stdlib.h",60,62,"div_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/stdlib.h",60,63,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/stdlib.h",60,63,"div_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/stdlib.h",68,70,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/stdlib.h",68,70,"ldiv_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/stdlib.h",68,71,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/stdlib.h",68,71,"ldiv_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/stdlib.h",78,80,"lldiv_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/stdlib.h",78,80,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/stdlib.h",78,81,"lldiv_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/stdlib.h",78,81,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/include/c++/13/stdexcept",50,52,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/deps/hiredis/async.h",78,88,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/deps/hiredis/async.h",107,111,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/deps/hiredis/hiredis.h",185,219,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/deps/hiredis/hiredis.h",185,219,"redisOptions"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/deps/hiredis/hiredis.h",185,220,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/deps/hiredis/hiredis.h",185,220,"redisOptions"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/deps/hiredis/hiredis.h",198,210,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/deps/hiredis/hiredis.h",200,203,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/deps/hiredis/hiredis.h",271,274,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/home/runner/work/redis/redis/deps/hiredis/hiredis.h",277,278,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/atomic_wide_counter.h",26,32,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/atomic_wide_counter.h",26,32,"__atomic_wide_counter"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/atomic_wide_counter.h",26,33,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/atomic_wide_counter.h",26,33,"__atomic_wide_counter"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/atomic_wide_counter.h",29,31,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/thread-shared-types.h",109,110,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/thread-shared-types.h",109,110,"__once_flag"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/thread-shared-types.h",109,111,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/thread-shared-types.h",109,111,"__once_flag"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",33,35,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",33,35,"pthread_mutexattr_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",33,36,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",33,36,"pthread_mutexattr_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",42,44,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",42,44,"pthread_condattr_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",42,45,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",42,45,"pthread_condattr_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",68,71,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",68,71,"pthread_mutex_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",68,72,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",68,72,"pthread_mutex_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",76,79,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",76,79,"pthread_cond_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",76,80,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",76,80,"pthread_cond_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",87,90,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",87,90,"pthread_rwlock_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",87,91,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",87,91,"pthread_rwlock_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",94,96,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",94,96,"pthread_rwlockattr_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",94,97,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",94,97,"pthread_rwlockattr_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",109,111,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",109,111,"pthread_barrier_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",109,112,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",109,112,"pthread_barrier_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",115,117,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",115,117,"pthread_barrierattr_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",115,118,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/pthreadtypes.h",115,118,"pthread_barrierattr_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/types/__mbstate_t.h",14,20,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/types/__mbstate_t.h",14,20,"__mbstate_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/types/__mbstate_t.h",14,21,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/types/__mbstate_t.h",14,21,"__mbstate_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/bits/types/__mbstate_t.h",17,19,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/inttypes.h",333,335,"(unnamed class/struct/union)"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/inttypes.h",333,335,"imaxdiv_t"
"UserType","(unnamed class/struct/union)","/usr/x86_64-linux-gnu/include/inttypes.h",333,336,"(unnamed class/struct/union)"
